"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PPP1R18",0,0.293660809718731,0.205,0.032,0
"PPP1R1B",0,-1.07613750322138,0.196,0.669,0
"PPP4R3B",0,0.421142348916517,0.465,0.153,0
"PQLC2L",0,0.257467216525553,0.133,0.007,0
"PRDX5",0,0.614030105982654,0.971,0.937,0
"PRKCDBP",0,0.562035078437546,0.247,0.037,0
"PRRX2",0,-0.780906508503446,0.012,0.309,0
"PRSS21",0,0.912251546968613,0.197,0.01,0
"PSMA6",0,0.469525541578823,0.47,0.192,0
"PSMB3",0,-1.25347941593633,0.825,0.962,0
"PSMB9",0,1.21887497964941,0.515,0.272,0
"PSME2",0,0.695192785733478,0.856,0.76,0
"PSME4",0,0.426769511584244,0.383,0.108,0
"PTPN14",0,0.36517345210905,0.289,0.06,0
"PTRF",0,0.887865270305447,0.33,0.039,0
"PXDN",0,0.370895282541111,0.277,0.06,0
"RAB38",0,0.255177166225766,0.189,0.027,0
"RAC3",0,0.702834095711135,0.564,0.125,0
"RBMS1",0,0.524674691239856,0.448,0.163,0
"RBP7",0,-0.734555972174119,0.085,0.33,0
"REL",0,0.530466701737828,0.557,0.224,0
"RELB",0,0.322941359633098,0.313,0.076,0
"RING1",0,0.288562971634368,0.318,0.092,0
"RIOK3",0,0.388584124898324,0.432,0.153,0
"RNF11",0,0.37405161655811,0.504,0.168,0
"RNF187",0,-0.523496314481746,0.268,0.582,0
"ROCK1",0,0.595871395978383,0.605,0.204,0
"RP11-14N7.2",0,0.525828824408047,0.283,0.052,0
"RP11-402P6.11",0,-0.527016065684811,0,0.258,0
"RP11-532F12.5",0,0.50845782380049,0.602,0.294,0
"RP11-54H7.4",0,0.394258639117314,0.128,0.003,0
"RP11-554I8.2",0,-0.828808503480426,0.01,0.291,0
"RP11-706C16.7",0,-0.835001722025388,0.003,0.261,0
"RPL36",0,-1.45059282112283,1,1,0
"RPL36A",0,-2.09619557537285,0.874,0.989,0
"RPL39",0,-0.844141319889605,1,1,0
"RPRML",0,-0.632107250640984,0.01,0.272,0
"RPS10",0,-1.37597555648965,0.849,0.983,0
"RPS3A",0,0.532539876576946,0.999,1,0
"RPS6KB2",0,0.590172622287905,0.527,0.198,0
"RSF1",0,0.618409738530009,0.732,0.475,0
"RSPRY1",0,0.35777474051341,0.336,0.073,0
"RSRP1",0,0.514051186890482,0.706,0.437,0
"RTN4",0,1.06286802319328,0.953,0.856,0
"S100A1",0,-1.29126575750915,0.219,0.715,0
"S100A13",0,-0.763945070790028,0.715,0.958,0
"S100A2",0,1.02503980145551,0.232,0.046,0
"S100A4",0,2.27257705442048,0.433,0.18,0
"SAA1",0,2.5249170892898,0.257,0.031,0
"SAA2",0,1.27310952130588,0.216,0.014,0
"SARAF",0,0.441833794800745,0.935,0.726,0
"SAV1",0,0.370519180678264,0.346,0.116,0
"SCFD1",0,0.390933743051963,0.422,0.144,0
"SCP2",0,0.394198253389934,0.818,0.573,0
"SCPEP1",0,0.457714481040724,0.421,0.13,0
"SCYL1",0,0.32613556607704,0.413,0.152,0
"SEC14L1",0,0.34110085253441,0.359,0.102,0
"SEPT10",0,0.328551394797911,0.334,0.083,0
"SEPT9",0,0.558218639021574,0.634,0.288,0
"SERINC2",0,0.745814399663935,0.748,0.455,0
"SERP1",0,0.460039443006484,0.995,0.987,0
"SERPINB5",0,0.293223653105945,0.186,0.019,0
"SERPINH1",0,0.970375962666111,0.55,0.264,0
"SGK1",0,0.468419137502717,0.244,0.055,0
"SHKBP1",0,0.335588929525392,0.38,0.118,0
"SIPA1",0,0.435567477991953,0.382,0.086,0
"SIRT7",0,0.443470534151772,0.489,0.199,0
"SLC25A37",0,0.673104013833174,0.549,0.271,0
"SLC25A6",0,0.786275645501066,0.972,0.602,0
"SLC39A7",0,0.52156779422374,0.615,0.258,0
"SLPI",0,1.65863082953362,0.661,0.474,0
