"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"U2AF1L4",0.000101434793052221,0.773590448961246,0.128,0.096,1
"KIAA1429",0.000101894610239485,-0.277420298458933,0.192,0.266,1
"FAM189B",0.00010400079520621,-0.502608575563938,0.191,0.257,1
"RBPMS",0.000104373100505138,-0.725078597526033,0.117,0.163,1
"SLC25A23",0.000104398309058173,0.861174624071087,0.139,0.108,1
"INTS10",0.000104938327589219,-0.294121616690023,0.27,0.361,1
"VTCN1",0.000105312115583473,-0.629273826380556,0.151,0.206,1
"TAF12",0.00010564992329054,-0.395250368300048,0.345,0.437,1
"CERS5",0.000105767553494677,-0.266659954023631,0.077,0.121,1
"PACS1",0.000106639618362942,0.727814445012013,0.173,0.141,1
"FAM129A",0.000107199162165644,0.355017487595497,0.163,0.125,1
"ANXA11",0.000108295375532613,-0.55364062778369,0.448,0.516,1
"PSMD11",0.000108808061198097,-0.426125161314653,0.458,0.53,1
"LTN1",0.000109279365224795,0.50947932792956,0.216,0.186,1
"VPS51",0.000116181240515279,0.262672210115313,0.367,0.346,1
"TAF10",0.000117847927668466,0.386600846910602,0.326,0.299,1
"EID2",0.000118245851240712,1.01394063323591,0.103,0.074,1
"NCOA1",0.000120900436988468,0.741325552201268,0.165,0.133,1
"DCAF8",0.000122230349033821,0.524466495618475,0.249,0.222,1
"THUMPD3-AS1",0.000124199117849922,-0.3704691636784,0.325,0.404,1
"CSRNP1",0.000124998595108568,-0.456617644425678,0.099,0.147,1
"CDR2L",0.000125228037304311,0.732927111863288,0.16,0.127,1
"PPM1K",0.000126811929322231,-0.50367457539305,0.109,0.157,1
"ORMDL3",0.000127217302739493,0.635936714724366,0.173,0.141,1
"C1orf174",0.00012736140687512,0.287071921449469,0.314,0.289,1
"GTPBP4",0.00012916995285182,-0.484827859768481,0.455,0.509,1
"FBXO34",0.000131435565509725,0.637058957344078,0.172,0.139,1
"RP11-110G21.1",0.00013697051668909,-0.297695904291134,0.068,0.109,1
"SCAPER",0.000137977017008223,0.620637345229198,0.185,0.154,1
"ING5",0.000138920219927222,0.58468865230066,0.204,0.172,1
"UFL1",0.000142411358372969,0.437396794686919,0.35,0.335,1
"GPC1",0.000143378830619082,-0.917031821029441,0.185,0.241,1
"TRIM28",0.000146033904537466,0.352047325592846,0.355,0.339,1
"LRRC42",0.000146121065870582,0.310853575296773,0.387,0.372,1
"PINK1",0.000148138687932883,0.804165948051667,0.146,0.114,1
"RLF",0.000149946993621836,0.576800189347029,0.218,0.188,1
