"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MLPH",7.17512104677453e-129,0.468577789300035,0.377,0.194,1.0023644102344e-124
"RPS3A",2.24935469024072e-128,-0.354365568576808,0.964,0.994,3.14234850226628e-124
"RPS9",2.44957207364344e-128,-0.260323530710405,0.983,0.997,3.42205218687989e-124
"MT1E",1.75720520263112e-127,0.719817488215801,0.473,0.268,2.45481566807568e-123
"RPL23",2.31475830357151e-126,-0.277889053169052,0.946,0.986,3.2337173500894e-122
"RPL30",1.30362716658078e-125,-0.324937869548791,0.977,0.997,1.82116715171336e-121
"SELM",8.48819509187976e-125,0.537605542661711,0.604,0.411,1.1858008543356e-120
"MUC1",9.39265817826311e-124,0.496059024496005,0.576,0.351,1.31215434750336e-119
"NACA",1.53966167845328e-122,-0.299321266165136,0.937,0.985,2.15090736479923e-118
"HSP90AA1",1.74627368272675e-121,0.723448247996701,0.927,0.961,2.43954433476927e-117
"FTL",2.88171883632061e-121,-0.464306934687297,0.976,0.996,4.02576121433989e-117
"SERPINA1",2.8853866550622e-121,0.750801053103015,0.45,0.246,4.03088515712189e-117
"TMSB4X",2.54901064773696e-120,-0.432131251998541,0.995,0.999,3.56096787488853e-116
"RPL11",6.8313688421407e-120,-0.259466817886061,0.987,0.998,9.54342227247055e-116
"RPL3",1.99867183224632e-119,-0.325047308204688,0.971,0.995,2.79214454964812e-115
"DNAJA1",3.26043889374327e-118,0.669792461652291,0.85,0.799,4.55483313455935e-114
"EIF3H",2.37136077755434e-117,-0.372626404512551,0.858,0.916,3.31279100624342e-113
"PFDN4",9.05966290659577e-117,-0.383354214264126,0.75,0.836,1.26563490805143e-112
"DPEP1",4.77105869349664e-115,-0.336431686428924,0.498,0.762,6.66516899481481e-111
"GGH",1.21480125381854e-113,-0.477009249000103,0.618,0.788,1.69707735158449e-109
"AQP3",2.3754416181944e-113,0.634320103312732,0.241,0.092,3.31849194061757e-109
"PRSS2",1.19646251087e-112,1.48562810114446,0.125,0.026,1.67145812768539e-108
"IER5",1.24624470415179e-111,0.522990966697027,0.597,0.408,1.74100385170006e-107
"TSPAN13",1.96582623994672e-111,0.508153935220672,0.718,0.556,2.74625925720556e-107
"CALB1",7.7640426750653e-111,0.263376267312523,0.111,0.02,1.08463676170662e-106
"BST2",1.41352742331912e-109,0.670895902278371,0.463,0.276,1.97469781037681e-105
"MT2A",2.30262421574286e-109,0.51992135066602,0.7,0.506,3.21676602939277e-105
"RPL15",1.08847730755462e-108,-0.285985169813881,0.966,0.994,1.52060279865381e-104
"RPS15A",1.77640703828318e-108,-0.251668968674336,0.981,0.998,2.4816406324816e-104
"WFDC2",2.15577794796099e-108,0.501787846978678,0.427,0.238,3.0116217933015e-104
"RPS21",7.96774817930664e-108,-0.307070979395874,0.971,0.994,1.11309442064914e-103
"NDUFA4L2",3.69880752662641e-107,0.653145501705475,0.203,0.07,5.16723411469709e-103
"AQP5",2.6504294871114e-106,0.320093758901442,0.101,0.017,3.70264999349462e-102
"RPL5",9.22404641408914e-105,-0.340860160260035,0.932,0.984,1.28859928404825e-100
"PPP1R14D",1.47931295025227e-104,-0.308083104166807,0.348,0.551,2.06660019150241e-100
"RPS14",1.64341608563786e-104,-0.262333672655318,0.988,0.999,2.2958522716361e-100
"RPL4",1.08922272421154e-103,-0.360038510919762,0.906,0.97,1.52164414572352e-99
"ECM1",1.57569576786243e-103,0.268320795979943,0.263,0.11,2.20124698770382e-99
"CLU",2.77093204745895e-103,0.321219301553243,0.336,0.163,3.87099207030016e-99
"RP1-122P22.4",7.93128946557207e-103,0.339577007819914,0.241,0.097,1.10800113834042e-98
"HOXB6",8.616033183862e-103,0.265826220547381,0.361,0.181,1.20365983578552e-98
"F3",9.82614369700113e-102,0.737435531925581,0.558,0.389,1.37271227447106e-97
"RPL7A",1.17745276399787e-101,-0.284042339061923,0.972,0.996,1.64490151130503e-97
"FCGRT",2.03844723192859e-101,-0.43398676949505,0.682,0.79,2.84771078300425e-97
"TACSTD2",5.08600754889677e-101,1.13209862629106,0.411,0.23,7.10515254580879e-97
"ISG15",8.05569539961774e-101,0.734747679873955,0.765,0.602,1.1253806473266e-96
"LRRC26",6.66665986154058e-100,0.354491191845266,0.205,0.075,9.3133238265722e-96
"CALR",8.17513727674017e-99,0.397594613595002,0.88,0.886,1.1420666775606e-94
"EEF1A1",5.08480448296007e-98,-0.299911314486804,0.984,0.999,7.10347186269521e-94
"COX4I1",2.39750458535551e-97,-0.338838250282586,0.927,0.981,3.34931390574164e-93
"B3GNT7",3.92917411010966e-97,0.28356394484595,0.204,0.075,5.48905623182319e-93
"RPS12",9.45546636674808e-97,-0.277921149167166,0.991,0.999,1.32092865143471e-92
"IGLC7",2.30763452312801e-95,0.443591982666932,0.136,0.037,3.22376542880983e-91
"FCGBP",3.49271644983e-95,0.965897819263749,0.193,0.071,4.87932488041251e-91
"MPST",2.88598106331823e-94,-0.310683086597582,0.785,0.862,4.03171554545557e-90
"HEPACAM2",2.06184078531431e-93,0.328914964018511,0.138,0.037,2.88039157708409e-89
"ZFAND2A",9.23415751884359e-93,0.772488654611412,0.663,0.512,1.29001180538245e-88
"C10orf99",1.15483773756864e-92,-0.309006202883082,0.363,0.578,1.61330831938339e-88
"PERP",1.78193412142737e-92,-0.441502115112014,0.897,0.939,2.48936196763403e-88
"AHCY",7.16415527231505e-92,-0.33941362452439,0.712,0.809,1.00083249154241e-87
"PHGR1",2.11720201192642e-91,-0.37222953749594,0.788,0.931,2.95773121066121e-87
"ANG",7.52018505376563e-91,0.278380569176585,0.469,0.291,1.05056985201106e-86
"TRA2B",7.79779496090744e-90,0.454493431775703,0.805,0.699,1.08935195603877e-85
"CCL3",1.81646906882881e-88,0.355250901778558,0.452,0.274,2.53760728915385e-84
"RPSA",1.92429820654239e-88,-0.324609433416938,0.932,0.98,2.68824459453972e-84
"FOS",4.82891152075498e-88,0.6442300915985,0.879,0.805,6.7459893944947e-84
"CXCL3",6.69439494759076e-88,-1.13104236104195,0.768,0.816,9.3520697417843e-84
"RND1",4.96938381339411e-87,0.258294159124034,0.368,0.199,6.94222918731157e-83
"GADD45G",4.2552806300745e-85,0.27548083146358,0.285,0.135,5.94462704021408e-81
"KLK12",5.63225455708968e-85,0.347480071246159,0.13,0.037,7.86825961625429e-81
"FAM46A",4.18001140611824e-83,0.473462998606309,0.574,0.403,5.83947593434718e-79
"PRAC1",9.44340930501448e-83,-0.394558482351593,0.264,0.466,1.31924427991052e-78
"EGR1",2.71340128592219e-82,0.631894175536239,0.762,0.632,3.7906215964333e-78
"IRF7",2.82917737860211e-82,0.257272401597668,0.448,0.267,3.95236079790714e-78
"RPS24",5.14353272114185e-82,-0.252369069346997,0.979,0.999,7.18551521143516e-78
"CCL4",2.52814325386449e-81,0.256548016754509,0.384,0.215,3.5318161256487e-77
"ACHE",8.87736795918928e-80,0.254818112787577,0.267,0.128,1.24016830389874e-75
"ANKRD36C",1.00425987875248e-79,0.283706955412327,0.272,0.131,1.40295105061721e-75
