"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZFAND2A",2.0596600070352e-132,0.699073065138133,0.733,0.498,2.87734502982817e-128
"KRT6B",1.5996880896106e-131,0.565329178605404,0.254,0.087,2.23476426118601e-127
"NDFIP1",5.2298892744124e-131,0.2759947558819,0.853,0.61,7.30615531635412e-127
"PMP22",1.71554079303143e-130,0.438747954193112,0.34,0.147,2.3966104878649e-126
"RPL11",2.97340428616448e-130,-0.292022754564376,0.997,0.995,4.15384578777178e-126
"ANKRD37",9.31654388248748e-130,0.359424657043294,0.506,0.265,1.3015211803835e-125
"MUC1",1.57238619772504e-128,0.468013462635545,0.598,0.352,2.19662351822189e-124
"HSPB1",1.10194068399614e-127,0.675917633759693,0.948,0.84,1.53941113554261e-123
"SLC22A18",3.5126484986334e-127,0.304118683530429,0.733,0.486,4.90716995259086e-123
"IER5",4.63328712050921e-127,0.353552406640351,0.648,0.4,6.47270210735136e-123
"MXD1",2.62565055361549e-126,0.301096749639032,0.69,0.434,3.66803382340083e-122
"SELM",3.15019077504234e-126,0.390148629273113,0.642,0.406,4.40081651273416e-122
"IFI6",1.13266903074415e-125,1.20326876852433,0.654,0.432,1.58233863594957e-121
"RPS5",7.47511874465837e-125,-0.30338287241728,0.994,0.99,1.04427408862877e-120
"ITGB1",1.96868453458399e-124,0.339639075953525,0.912,0.701,2.75025229481384e-120
"RPS9",8.84798280339589e-124,-0.288255777732743,0.995,0.993,1.23606319763441e-119
"F3",3.47330674243796e-123,0.67216682085212,0.609,0.381,4.85220951918584e-119
"AK1",1.69319614096088e-122,0.259472227351576,0.71,0.457,2.36539500892235e-118
"RPS7",2.12436166197604e-122,-0.304618891576445,0.993,0.982,2.96773324178053e-118
"SPINT2",2.6796127144122e-122,0.413922141614107,0.984,0.898,3.74341896203384e-118
"CD68",9.58541173825715e-122,0.257870692947656,0.553,0.309,1.33908201983452e-117
"ANXA5",1.98357816547412e-121,0.312422973466253,0.733,0.476,2.77105869716734e-117
"MLPH",6.42189138349818e-121,0.356528693777532,0.393,0.195,8.97138226274696e-117
"YIPF3",3.2951527447228e-120,0.256414396378227,0.823,0.584,4.60332838437775e-116
"GOLM1",7.1114240579891e-120,0.408771328930756,0.742,0.513,9.93465940901077e-116
"MUC5B",2.63848192700259e-119,0.651030307669803,0.399,0.2,3.68595925202261e-115
"FAM46A",5.06131647396807e-119,0.337529500588488,0.636,0.392,7.0706591141334e-115
"GSN",7.225180204548e-119,0.376126690713534,0.688,0.434,1.00935767457536e-114
"TMED10",2.88448470733488e-118,0.289544024745559,0.908,0.698,4.02962513614683e-114
"DHRS7",1.55852223837342e-117,0.250062359178424,0.719,0.481,2.17725556700767e-113
"IGKC",1.68849556113826e-117,0.690077499110773,0.92,0.758,2.35882829891014e-113
"SERPINA1",3.03540341080349e-117,0.562701287162165,0.472,0.246,4.24045856489248e-113
"VAPA",3.0775689560383e-117,0.259376131135503,0.911,0.706,4.2993638315855e-113
"ADM",1.75482721337397e-116,0.334085198967175,0.737,0.488,2.45149361708344e-112
