"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AGR2",1.53814068633948e-170,1.24826545421638,0.952,0.882,2.14878253881625e-166
"ARL14",1.7399030623388e-169,-0.694615774081779,0.3,0.555,2.43064457808731e-165
"CALM1",2.17264845061407e-169,0.647104963968748,0.927,0.892,3.03518988550786e-165
"AZGP1",5.43027369554922e-169,-0.370039969263325,0.131,0.392,7.58609235268226e-165
"C14orf166",5.25423454393372e-168,0.446583235127623,0.903,0.808,7.3401656578754e-164
"PFN1",6.52426567402537e-168,0.407391913475023,0.973,0.953,9.11439914661344e-164
"NDUFA4L2",1.74548467967989e-167,1.16195301944485,0.228,0.063,2.43844209751281e-163
"ME1",3.81752272038084e-167,0.287180119105183,0.419,0.194,5.33307924037204e-163
"DDX27",6.82929551127071e-167,-0.381236652882202,0.43,0.635,9.54052582924519e-163
"C12orf57",2.42238329845418e-166,0.437939141016553,0.813,0.646,3.38406946794048e-162
"XIST",9.66048369851386e-166,-0.682734745906586,0.116,0.388,1.34956957268239e-161
"DYNLRB1",3.18970358007016e-165,-0.436706359784057,0.857,0.887,4.45601590135801e-161
"SLC22A18",3.55873938186669e-165,0.469644416036008,0.693,0.492,4.97155891646777e-161
"CNIH1",3.11722419229546e-164,0.408577208852854,0.804,0.636,4.35476219663675e-160
"RALY",9.21569639280217e-164,-0.424049685017831,0.799,0.843,1.28743278607446e-159
"UBE2V2",7.32366359553867e-163,-0.411332281817846,0.512,0.688,1.02311580429675e-158
"PERP",1.49316376012086e-162,-0.640036567029805,0.919,0.932,2.08594977288884e-158
"EDN1",4.71906913305301e-162,-0.909823676763228,0.378,0.616,6.59253957887505e-158
"EGFL7",4.72458380659428e-162,0.324600593990666,0.243,0.075,6.6002435778122e-158
"MT-CO3",6.26324943937411e-162,-0.4882360167291,0.98,0.991,8.74975946680563e-158
"UQCRQ",7.03876526445808e-162,0.379498039377931,0.953,0.941,9.83315507444794e-158
"KLF5",2.86893159270086e-160,-0.509125057977935,0.69,0.805,4.00789743500311e-156
