"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPS3A",3.06106362152412e-132,-0.314403424751811,0.974,0.994,4.99688025577597e-128
"ISG20",7.05916777454591e-132,0.342346062427976,0.523,0.304,1.15233854751687e-127
"RAMP1",5.85402383768024e-131,0.401825273167125,0.31,0.138,9.55610851262922e-127
"RPL9",1.19863908237369e-130,-0.265464844631215,0.972,0.993,1.95665843806682e-126
"BACE2",2.59975997836157e-129,0.369786759265499,0.747,0.574,4.24384818867743e-125
"ANKRD37",3.19679226199633e-129,0.331657628923171,0.45,0.245,5.21844368848281e-125
"MT2A",4.20751177189818e-127,0.541006574945455,0.682,0.482,6.86834221644659e-123
"ACHE",1.5855907128054e-125,0.251754083583653,0.264,0.106,2.58831827958353e-121
"DNAJA1",2.45720085081621e-125,0.560544487224205,0.874,0.778,4.01113466887238e-121
"ZFAND2A",4.3760546743251e-125,0.702904370895269,0.664,0.485,7.14347165036829e-121
"F3",4.04923974484948e-124,0.698995687310005,0.55,0.365,6.6099789594923e-120
"CALR",1.46412823111156e-123,0.376836986819392,0.91,0.871,2.39004292446651e-119
"RPS17",2.90661694033659e-123,-0.298494004709412,0.976,0.996,4.74476149340545e-119
"PTTG1IP",2.59435520367068e-122,0.321257693149686,0.711,0.521,4.23502543447201e-118
"PABPC1",7.30377816946638e-122,-0.326802678673491,0.944,0.957,1.19226874838369e-117
"GPRC5C",1.74533737958991e-120,0.252212892046718,0.53,0.326,2.84908873844257e-116
"SPINK4",1.11214159459279e-119,1.89485256183968,0.246,0.099,1.81545993901326e-115
"NR4A2",1.66856201118627e-119,0.262051712812196,0.528,0.318,2.72376062706046e-115
"EEF1B2",1.16055569797288e-118,-0.31083584404315,0.947,0.972,1.89449112137092e-114
"RPL39",1.19064861237419e-118,-0.333434506522534,0.987,0.999,1.94361479483963e-114
"RPL15",3.36765279458777e-118,-0.257875321265662,0.977,0.993,5.49735642188508e-114
