"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IGFBP6",0.758535400427534,0.436268108640652,0.191,0.177,1
"ADGRA2",0.758597233138536,-0.267269178905594,0.271,0.275,1
"GAN",0.758702254480997,-0.473223949143616,0.391,0.374,1
"RAB40B",0.75877667456312,-0.387751090253444,0.209,0.192,1
"DOCK8",0.758828080059149,-0.457814308064351,0.347,0.341,1
"PTGFRN",0.75888786924323,-0.356420909767792,0.468,0.449,1
"HDX",0.759447880910434,-0.41138258190911,0.144,0.15,1
"RPTOR",0.759927903128048,-0.759572468324984,0.212,0.198,1
"CPOX",0.760017741683834,-0.297734434840778,0.279,0.281,1
"ALDH1L2",0.76038193148341,-0.317255275687863,0.094,0.102,1
"SCAMP1-AS1",0.760382643962871,-0.416902460361007,0.179,0.177,1
"INPP5K",0.760496286406555,-0.28084973806524,0.462,0.449,1
"COX10",0.761189228000887,-0.327552394365443,0.321,0.293,1
"MT1F",0.761492070754497,-0.53387450435905,0.141,0.126,1
"GFM2",0.762173261566988,-0.266349633009348,0.382,0.35,1
"LYRM9",0.763451823837252,-0.393848517450796,0.138,0.126,1
"ZFP1",0.763777442653963,-0.481002550865389,0.126,0.132,1
"NCOR2",0.765139827766401,0.289836433008754,0.412,0.401,1
"ZNF552",0.765456934802006,-0.465577921699924,0.124,0.114,1
"PMS2P4",0.765464644625696,-0.376191858856438,0.324,0.32,1
"SETD1B",0.765800495702746,-0.613120848514666,0.291,0.26,1
"PVT1",0.766341022540613,-0.442461611156745,0.424,0.41,1
"LOC100996842",0.766707463592533,-0.311032510587824,0.106,0.111,1
"SPG11",0.766797518903974,-0.254583836608679,0.503,0.47,1
"IFIT3",0.767486424841476,-0.619983976052446,0.297,0.305,1
"MEX3B",0.768220455148185,0.251721779892119,0.141,0.132,1
"GARNL3",0.76827308163447,-0.497050662210488,0.235,0.24,1
"PARD6G-AS1",0.768414317309055,-0.765607670828961,0.1,0.105,1
"ECE1",0.769153635308991,0.573191552921582,0.162,0.153,1
"TMEM203",0.770426260551904,-0.484524559185509,0.194,0.201,1
"KDM3B",0.770431023593429,-0.458292204376316,0.324,0.29,1
"ACOT2",0.772399051488293,-0.314650005459853,0.421,0.389,1
"SNX32",0.772613454436873,-0.358469678484225,0.174,0.183,1
